137.75471345833333 , -6.548346774999999 , 0.0, 0.0, 2000.0, 1
137.5072423 , -8.3358273 , 0.0, 0.0, 2000.0, 1
136.2574053 , -8.7554085 , 0.0, 0.0, 2000.0, 1
137.4532503 , -8.4003245 , 0.0, 0.0, 2000.0, 1
138.5414237 , -7.5698843 , 0.0, 0.0, 2000.0, 1
137.2300507 , -7.180231 , 0.0, 0.0, 2000.0, 1
136.4743142 , -6.9261703 , 0.0, 0.0, 2000.0, 1
138.53172725000002 , -6.9341515000000005 , 0.0, 0.0, 2000.0, 1
136.7230207 , -5.9902689 , 0.0, 0.0, 2000.0, 1
137.1699269 , -7.8187864 , 0.0, 0.0, 2000.0, 1
138.49082510000002 , -6.1259790333333335 , 0.0, 0.0, 2000.0, 1
138.8693026 , -6.0240148 , 0.0, 0.0, 2000.0, 1
137.9251459 , -7.0960926 , 0.0, 0.0, 2000.0, 1
138.7112181 , -8.2876762 , 0.0, 0.0, 2000.0, 1
138.4170753 , -7.4933061 , 0.0, 0.0, 2000.0, 1
139.0147522 , -7.6857759 , 0.0, 0.0, 2000.0, 1
137.1876534 , -6.1542941 , 0.0, 0.0, 2000.0, 1
137.02282354285714 , -8.495952335714284 , 0.0, 0.0, 2000.0, 1
137.4964411 , -6.8649013 , 0.0, 0.0, 2000.0, 1
136.54755 , -6.5722721 , 0.0, 0.0, 2000.0, 1
136.1900378 , -7.5222702 , 0.0, 0.0, 2000.0, 1
137.9666132 , -6.7696521 , 0.0, 0.0, 2000.0, 1
137.5467229 , -6.5745384 , 0.0, 0.0, 2000.0, 1
137.0094131 , -7.6954191 , 0.0, 0.0, 2000.0, 1
137.1026084 , -7.3072377 , 0.0, 0.0, 2000.0, 1
136.1510885 , -6.4213172 , 0.0, 0.0, 2000.0, 1
137.0476062 , -7.7447932 , 0.0, 0.0, 2000.0, 1
138.8998917 , -6.1795724 , 0.0, 0.0, 2000.0, 1
137.0026483 , -6.3696174 , 0.0, 0.0, 2000.0, 1
138.5476042 , -6.1220252 , 0.0, 0.0, 2000.0, 1
137.1336992 , -5.9287841 , 0.0, 0.0, 2000.0, 1
136.98107 , -6.0744212 , 0.0, 0.0, 2000.0, 1
137.0382460636364 , -8.43058988181818 , 0.0, 0.0, 2000.0, 1
138.63021672999997 , -7.388629740000001 , 0.0, 0.0, 2000.0, 1
138.54202450000003 , -8.776972966666667 , 0.0, 0.0, 2000.0, 1
136.5267752 , -6.3449107 , 0.0, 0.0, 2000.0, 1
137.54873358 , -8.1313007 , 0.0, 0.0, 2000.0, 1
138.56613185 , -8.52420995 , 0.0, 0.0, 2000.0, 1
139.05373428965518 , -8.65755327586207 , 0.0, 0.0, 2000.0, 1
136.4703056185185 , -6.384060622222222 , 0.0, 0.0, 2000.0, 1
138.538252875 , -7.341519716666666 , 0.0, 0.0, 2000.0, 1
136.56939036 , -6.13064754 , 0.0, 0.0, 2000.0, 1
137.6923579 , -7.6944609 , 0.0, 0.0, 2000.0, 1
136.64008075294117 , -7.278848758823528 , 0.0, 0.0, 2000.0, 1
138.99096593653846 , -6.401175411538461 , 0.0, 0.0, 2000.0, 1
137.90491933750002 , -8.8460909625 , 0.0, 0.0, 2000.0, 1
137.45948928936173 , -7.5545285702127645 , 0.0, 0.0, 2000.0, 1
138.59008891346156 , -7.366212767307693 , 0.0, 0.0, 2000.0, 1
137.04665978399998 , -6.749133326 , 0.0, 0.0, 2000.0, 1
138.88530394745763 , -6.2938494593220335 , 0.0, 0.0, 2000.0, 1
136.77421052291666 , -8.722442614583334 , 0.0, 0.0, 2000.0, 1
137.0572303894737 , -7.14779172631579 , 0.0, 0.0, 2000.0, 1
136.79771148437501 , -7.344186578125001 , 0.0, 0.0, 2000.0, 1
136.69391502592595 , -8.802325955555554 , 0.0, 0.0, 2000.0, 1
137.32516143974362 , -6.30456083974359 , 0.0, 0.0, 2000.0, 1
137.89530778 , -7.452880525 , 0.0, 0.0, 2000.0, 1
137.58308296724138 , -7.3646761258620685 , 0.0, 0.0, 2000.0, 1
136.87008234 , -8.420259812727274 , 0.0, 0.0, 2000.0, 1
137.44968439268294 , -8.444850987804877 , 0.0, 0.0, 2000.0, 1
